<b>코로나</b>가 끝나고 나면...	https://blog.naver.com/russiana?Redirect=Log&logNo=222301513518	<b>코로나</b>가 언제 끝이 날지 아무도 모르지만 그 날이 언젠가는 오겠지요. 이스라엘과 영국이 백신... 리투아니아는 아직도 국경이 봉쇄되어 있고, 조지아나 우즈베키스탄은 <b>코로나</b>가 안 온 것처럼 마스크 없이... 	콴타스틱	https://blog.naver.com/russiana	20210407
[<b>코로나</b>19 알림] 사회적거리두기 2단계 격상에 따른  부산... 	https://blog.naver.com/with_pen?Redirect=Log&logNo=222295094823	<b>코로나</b>19 관련 알림 사회적거리두기 2단계 격상에 따른 부산 각급 학교 학사운영방안(4. 5.~) 우리... 부산지역에 <b>코로나</b>19 감염이 확산되고 있습니다. 우리 교육청은 안전하고 건강한 학교를 위해 최선을... 	부산교육과 친구되기	https://blog.naver.com/with_pen	20210401
&lt;준이의 세상탐험&gt; <b>코로나</b> 상황. 지금 홍대는...	https://blog.naver.com/sheejoon?Redirect=Log&logNo=222307267936	<b>코로나</b> 4차 유행 위기론이라 왠만하면 글을 안쓰게 되는데... 그래도 정보 제공차원에서... 조심스레 써... 홍대 앞은 홍대입구역 합정역 상수역 이렇게 삼각안 지역이 다 식당가와 버스킹(<b>코로나</b>로 많이 준) 등... 	준이의 세상 탐험	https://blog.naver.com/sheejoon	20210412
<b>코로나</b> 블루 극복을 위한 힐링, 강화도 캠핑	https://blog.naver.com/incheontogi?Redirect=Log&logNo=222284536718	<b>코로나</b> 블루 극복을 위한 힐링 강화도 캠핑 쉽게 끝날 것이라고 생각했던 <b>코로나</b>19가 일년 넘게 지속되고 있어서 전 국민이 <b>코로나</b> 블루에 힘들어 하고 있습니다. ‘<b>코로나</b> 블루’란? <b>코로나</b>19로 인해서 생긴... 	인천광역시 공식 블로그	https://blog.naver.com/incheontogi	20210323
4월부터 2분기 <b>코로나</b>19 예방접종이 시행됩니다!	https://blog.naver.com/gwdoraeyo?Redirect=Log&logNo=222284778238	2021년 4월부터 시행하는 <b>코로나</b>19 예방접종 2분기 시행계획을 알려드립니다! 2분기 <b>코로나</b>19 예방접종 계획 Previous image Next image 상반기 총 1,200만 명을 대상으로 1차 접종을 준비하고 있습니다! 집단감염과... 	GoGo씽~ 강원도來YO!	https://blog.naver.com/gwdoraeyo	20210323
분당 초등학교 <b>코로나</b> 감염에 대한 단상	https://blog.naver.com/jinny_79?Redirect=Log&logNo=222307898070	초등학교 <b>코로나</b> 감염에 대한 안내 문자가 끊이질 않는다. 동네분들도 주말동안 걱정하던 마음을 카톡으로 한가득 담아내고 아주 동네가 술렁술렁한다. 이번에 <b>코로나</b>가 터진 지역이 우리아이들이 다니는... 	붕리씨네 네식구 이야기	https://blog.naver.com/jinny_79	20210413
65세 이상 <b>코로나</b> 백신 접종 시작 주의할점!	https://blog.naver.com/hayoojin?Redirect=Log&logNo=222286544367	어제부터인가 65세 이상 <b>코로나</b> 백신 접종이 시작 되었다. 울 부모님들도 그 나이 대상 이시라... (화이자 <b>코로나</b>19 백신, 모더나 <b>코로나</b>19 백신)은 예방접종 센터 - 바이러스 벡터 백신(아스트라제네카 <b>코로나</b>19... 	하유의 멘붕 라이프	https://blog.naver.com/hayoojin	20210325
코..<b>코로나</b>여...	https://blog.naver.com/traveling22?Redirect=Log&logNo=222308678065	21/4/13 근처 학교 1학년 학급에서 <b>코로나</b> 확진자가 대거 발생하여 전화기에 불이 난 월요일이었다. 학교... 안그래도 초1은 제일 손이 많이 가는 시기라고 하는데 <b>코로나</b> 이슈까지 겹치니 머리가 아주 복잡해진다.... 	미드나잇 라운지	https://blog.naver.com/traveling22	20210413
<b>코로나</b>-19 피해 운수종사자에 재난지원금과 마스크 지원	https://blog.naver.com/mltmkr?Redirect=Log&logNo=222300306462	이 사업은 <b>코로나</b>-19로 인해 승객수요가 줄어 소득이 감소한 전세버스 운수종사자를 대상으로 한... 추경예산에는 <b>코로나</b>-19 확진 위험에 상시 노출된 버스 운수종사자 약 13.5만 명에 대한 마스크 지원 예산... 	국토교통부	https://blog.naver.com/mltmkr	20210406
당진시 <b>코로나</b>19 확진자 발생 관련 서면 브리핑 전문	https://blog.naver.com/dangjin2030?Redirect=Log&logNo=222306223097	<b>코로나</b>19 당진 #323 ~ #331 확진자 발생 당진시민 여러분! 우리시에 어제 오후 10시 <b>코로나</b> 확진자 3명(#323~#325) 추가 발생하여 4월 10일에 총 18명이 확진판정 받았으며, 금일 4월 11일 오후 2시 기준 6명(#326~#331)의... 	당진시 공식블로그	https://blog.naver.com/dangjin2030	20210411
<b>코로나</b>19로 어려운 사업주 여러분! 산재보험료 경감받으세요~	https://blog.naver.com/comwel2009?Redirect=Log&logNo=222287211660	<b>코로나</b>19로 어려움을 겪고 있는 사업주 여러분! <b>코로나</b>19 장기화로 어려움을 겪는 사업주의 부담을 덜어주기 위해, 산재보험료를 30% 경감해 드립니다. 경감대상은? 경감대상: 특별피해업종* 소상공인 중... 	근로복지공단 대표 공식블로그 희망누리	https://blog.naver.com/comwel2009	20210325
[4월 13일 시흥시 <b>코로나</b>19 상황보고, 13시]	https://blog.naver.com/siheungblog?Redirect=Log&logNo=222308399327	12일에는 153건의 <b>코로나</b>19 예방접종이 실시됐습니다. 지금까지 진행된 누적 접종 건수는 6,992... 시흥시 거주 만 75세 이상 어르신을 대상으로 한 <b>코로나</b>19 백신 접종이 진행되고 있습니다. 대상은 1946년 12월... 	행복한 변화, 새로운 시흥	https://blog.naver.com/siheungblog	20210413
천안시 <b>코로나</b>19 4월 13일(0시 기준)일일 상황 알림	https://blog.naver.com/fastcheonan?Redirect=Log&logNo=222308166455	4월 13일 0시 기준 천안시 <b>코로나</b>19 일일 상황을 알려드립니다. 추가 확진자는 3명, 추가 퇴원자는 2명... <b>코로나</b>19 확산을 방지할 수 있도록 '참여방역'을 적극 실천해주실 것을 당부드립니다. 충청남도... 	새로운 천안 행복한 시민	https://blog.naver.com/fastcheonan	20210413
<b>코로나</b>19 예방접종 대중교통 불편지역, 공공형택시가... 	https://blog.naver.com/gmcityhall?Redirect=Log&logNo=222294020794	<b>코로나</b>19 예방접종 대중교통 불편지역, 공공형택시가 도와드립니다 광명시가 대중교통 이용이 불편한 지역에 거주하는 시민의 편의를 위해 공공형 택시 운행지역을 9개 마을로 늘리고, 75세 어르신 <b>코로나</b>19... 	광명시 공식블로그	https://blog.naver.com/gmcityhall	20210331
왜 <b>코로나</b>에만 그렇게 많은 제한을 두었을까?	https://blog.naver.com/catsonmoon?Redirect=Log&logNo=222283529706	<b>코로나</b> <b>코로나</b> 백신 <b>코로나</b> <b>코로나</b> 백신 이 비디오의 번역은 다음과 같습니다. 세계에는 100만 명의 <b>코로나</b> 사망자가 있습니다. 178만명의 에이즈 사망자가 있습니다. 뇌졸증으로 6백만 명이... 	라엘리안 진아	https://blog.naver.com/catsonmoon	20210322
김치에서 찾은 에이즈(<b>코로나</b>, A형 독감)바이러스 소독물질	https://blog.naver.com/nibr_bio?Redirect=Log&logNo=222300237835	<b>코로나</b>19 확산을 계기로 국립생물자원관은 2017년에 김치에서 분리한 항균력 우수 유산균... 엔아이비알97, 어떻게 활용할 수 있을까 <b>코로나</b>19 지역 감염 후 일상 속에서 소독용 알코올을 사용하는 일이... 	국립생물자원관	https://blog.naver.com/nibr_bio	20210406
강동구, WHO가 우수성을 인정한  <b>코로나</b>19 대응	https://blog.naver.com/tynews?Redirect=Log&logNo=222308120737	기자] <b>코로나</b>19시대, 강동구(구청장 이정훈)의 건강취약계층 대응사례가 국내 지방자치단체 최초로... 국제적 네트워크를 통해 국내외 건강도시를 주도적으로 이끌고 있는 중에, 신종 <b>코로나</b>바이러스... 	토요저널	https://blog.naver.com/tynews	20210413
거제시 <b>코로나</b>19 예방접종센터 접종 모의 훈련 현장에 가다	https://blog.naver.com/geojecity?Redirect=Log&logNo=222308166487	일상을 되찾기 위한 안전한 <b>코로나</b>19 백신 접종 지난 4월 7일 거제시체육관에는 <b>코로나</b>19 백신 예방접종 모의훈련이 있었습니다. 이달 15일부터 본격적으로 백신 접종이 시작되는데요. 거제시민 모두의 접종을... 	거제시 공식 블로그	https://blog.naver.com/geojecity	20210413
<b>코로나</b>와 교통	https://blog.naver.com/mireest?Redirect=Log&logNo=222305442407	와 <b>코로나</b>로 집콕하던 건 작년의 일일 뿐인가. 날씨 좋다고 서울의 차란 차는 다 거리로 나온 거 같다.... 아무튼 <b>코로나</b>인데 쫌 나들이 좀 자제하자요. 휴게소에도 사람이 너무 많고~~ 아 저는 정말 안 가면 안되는... 	샤라라~ 미리별	https://blog.naver.com/mireest	20210410
경주시 <b>코로나</b>19 백신접종 모의훈련	https://blog.naver.com/gyeongju_e?Redirect=Log&logNo=222301909979	안녕하세요 경주시입니다~^^ 경주시는 지금 경주시 <b>코로나</b> 19 예방접종센터(실내체육관)개소를 앞두고, 시민분들을 모시기 전에 시설 전반을 점검하고자 4월 7일 <b>코로나</b>19 백신접종 모의훈련을... 	경주애♥ - 경주시 공식블로그	https://blog.naver.com/gyeongju_e	20210407
<b>코로나</b> 식당칸막이 어떻게 해야할까?	https://blog.naver.com/supersy16?Redirect=Log&logNo=222301545335	<b>코로나</b>는 왜 종식되지 않고 2,3,4차 유행으로 확산되는 것일까요? 정부정책, 국민들의 인식과 생활... 그래서 오늘은 <b>코로나</b>로 큰 고통을 받고 있는 식당칸막이에 대해서 알아보고자 합니다. 방역수칙 강화(2021년... 	주식회사 쿨웨이	https://blog.naver.com/supersy16	20210407
<b>코로나</b> 접종 열심히 하고 계신가요?	https://blog.naver.com/wolf9717?Redirect=Log&logNo=222306360257	참 어이가없다 저 이야기의 전제조건은 백신이 사회적 면역체계를 완성시킬수 있다라는건대 그럼 변이 <b>코로나</b> 바이러스는?? 그건 뭐 걸리던 말던 원조 <b>코로나</b>만 아니면 괜찮은건가? 암튼 백신접종은... 	┏ Νeνer..ＬΟＳΕ..Ηope..with God ┒	https://blog.naver.com/wolf9717	20210411
[미싱꾼네 프로젝트] 7차 후기 :D  (<b>코로나</b>기부마스크)	https://blog.naver.com/sewing9233?Redirect=Log&logNo=222280769005	7차 (<b>코로나</b> 기부 마스크 수량) 성인용마스크 823개 아동용마스크 130개 성인용스트랩 1132개... 목령사회복지관에서는 <b>코로나</b>19 의약품키트로 50분, 저소득반찬배달 서비스 95분, 노인맞춤돌봄서비스 350분... 	미싱장인의 딸래미,미싱꾼아내의 빛나는 소잉블로그	https://blog.naver.com/sewing9233	20210319
포스트 <b>코로나</b> 시대의 동대문구 여행법	https://blog.naver.com/ddm4you?Redirect=Log&logNo=222295028937	지난해부터 가장 많이 들었던, 가장 많이 했던 말을 꼽으라면 아마도 &quot;<b>코로나</b> 때문에…&quot;겠지요? <b>코로나</b>때문에 집에만 콕 박혀있거나 외부활동에 제한이 많은 요즘... #동대문구 는 #포스트 #<b>코로나</b>... 	동대문구청 공식 블로그	https://blog.naver.com/ddm4you	20210401
PCR검사 <b>코로나</b>19, 성병 진단 시 쓰입니다	https://blog.naver.com/kahp_blog?Redirect=Log&logNo=222302617738	<b>코로나</b>19 관련 기사를 살펴보면 ‘PCR 검사’라는 단어가 많이 보입니다. 일반적으로 바이러스... 현재 <b>코로나</b>19 진단에는 실시간 유전자 증폭 검사 방식이 활용되고 있습니다. PCR 검사란? ‘PCR... 	건강일기	https://blog.naver.com/kahp_blog	20210408
<b>코로나</b>바이러스감염증-19 대응 관련 서면 브리핑 (21.04.13.)	https://blog.naver.com/daegu_news?Redirect=Log&logNo=222308203084	<b>코로나</b>바이러스감염증-19 대응 관련 서면 브리핑(427보) □ 2021년 4월 13일 화요일, <b>코로나</b>19 대응 관련 대구광역시 재난안전대책본부 서면 브리핑 자료입니다. □ 대구시의 확진환자 현황입니다.... 	대구광역시 공식 블로그, 컬러풀 대구!	https://blog.naver.com/daegu_news	20210413
<b>코로나</b> 저리가! 플라즈마케어!!	https://blog.daum.net/junimam/15856195	<b>코로나</b>19로부터 공기를 지킨다 빠르고 완벽한 바이러스제거 ‘플라즈마케어’ 공기청정기는 가라...<b>코로나</b> 확산에 항균·항바이러스 공기살균정화기 수요 급증 공기살균정화기 시장의 신강자 존플라즈마... 	콩알콩알우리집	https://blog.daum.net/junimam	20210331
삼척시, <b>코로나</b>19로 타격입은 임업인에게 바우처 지원	https://blog.naver.com/samcheokcityhall?Redirect=Log&logNo=222307313952	삼척시가 <b>코로나</b>19로 어려움을 겪고 있는 지역 임업인들을 위해 '임업인 바우처'를 지원한다고 해요! 이번 바우처는 임가당 100만원이 지원되는 ' <b>코로나</b> 극복 영림지원 바우처 '와 임가당 30만원이 지원되는... 	삼척시	https://blog.naver.com/samcheokcityhall	20210412
3번째 <b>코로나</b> 자가격리.	https://blog.naver.com/mesites58?Redirect=Log&logNo=222302890980	달리 <b>코로나</b>는 더 기승을 부려 사람들의 발을 꽁꽁 묶어 꼼짝 못하게 하고 있는 것은 물론 점점 더 가까이 다가오는 것 같더니... 사무실에 출근한 남편으로부터 연락이 왔다. 오늘 <b>코로나</b> 검사를 받는다고..... 	"""엘룩"" (Elluk)"	https://blog.naver.com/mesites58	20210408
[K방역]의 허상 - <b>코로나</b>19  예방(백신) 주사 접종률 2%	https://blog.naver.com/freeofego?Redirect=Log&logNo=222308922636	제가 과거부터 이야기했듯이 <b>코로나</b>19 방역의 허상이 까발려지고 있다. <b>코로나</b>19가 처음 퍼지고 영업정지 등 각종 행정명령으로 국민들을 꽁꽁 묶어두다시피하고 동시에 높은 시민의식으로 자제력을 발휘한... 	키스 더 프리덤(Kiss The Freedom)	https://blog.naver.com/freeofego	20210413
[더민주 비상대책위] <b>코로나</b>19 대응 전문가 간담회	https://blog.naver.com/hanjungkim?Redirect=Log&logNo=222308478072	더불어민주당 비상대책위원회 <b>코로나</b>19 대응 전문가 간담회가 열렸습니다. 도종환 비상대책위원장... 최근 <b>코로나</b>19 확진자 수가 600명대에 달하면서,K 방역 시스템에 대한 근본적인 점검 필요성이 제기되고... 	더불어민주당 <남양주을>	https://blog.naver.com/hanjungkim	20210413
오태완 군수 - <b>코로나</b>19 군민의 건강을 지키는 것이 최우선	https://blog.naver.com/uiryeonginfo?Redirect=Log&logNo=222308129801	의령군(군수 오태완)은 4월 12일 <b>코로나</b>19 감염병 방역 추진상황 보고회를 개최하였습니다. 오태완 의령군수 주재로 개최된 보고회는 부군수, 국장, 읍·면장 등 간부공무원 40여명이 참석한 가운데 <b>코로나</b>19... 	"경상남도 의령군 공식블로그 ""의령이야기"""	https://blog.naver.com/uiryeonginfo	20210413
<b>코로나</b> 백신 접종  일정 및 백신 접종에 대한 서울시의회 대응	https://blog.naver.com/seoulcouncil?Redirect=Log&logNo=222300457764	2021년 2분기 예방접종 실시 3월 4주차부터 <b>코로나</b> 백신 접종이 순차적으로 시작되었습니다. 질병관리청의 <b>코로나</b> 19 예방접종 2분기 추진목표는 1) 상반기 총 1,200만명 대상으로 접종(1차) 준비 2) 집단감염과... 	서울특별시의회 공식블로그	https://blog.naver.com/seoulcouncil	20210406
<b>코로나</b>19 21.4.13.(화) 14시 기준 발생현황 및 주요조치사항	https://blog.naver.com/dodreamgj?Redirect=Log&logNo=222308422007	권고 <b>코로나</b>19 예방접종 추진 현황 (2021. 4. 13. 13:00기준) ❍ 예방접종 진행현황 (단위: 명... 26.) <b>코로나</b>19 1차대응요원 1,638 1,430 0 1,378 84.1 - - AZ (3.8.) 고위험 의료기관 종사자 18,430 17,745... 	광주광역시	https://blog.naver.com/dodreamgj	20210413
<b>코로나</b>19 예방접종증명서 발급되나요?	https://blog.naver.com/mohw2016?Redirect=Log&logNo=222269340169	출처: 질병관리청 이에 따라 <b>코로나</b>19 예방접종을 받은 경우에도 예방접종증명서 발급이 가능하며, 2021년 2월 26일부터 발급을 진행하고 있습니다. 출처: 질병관리청 어떻게 발급받나요? <b>코로나</b>19 예방접종을... 	[보건복지부] 따스한 메아리 따스아리	https://blog.naver.com/mohw2016	20210309
[카드뉴스]<b>코로나</b>19 백신 현황	https://blog.naver.com/alicegangnam?Redirect=Log&logNo=222302859554	Previous image Next image <b>코로나</b>19 백신 현황 <b>코로나</b>19 백신 및 예방접종 전문가 특별대담 <b>코로나</b>19 백신 예방접종이 드디어 시작됐다. &lt;강남라이프&gt;는 지난 3월 9일 백신의 안정성, 예방접종의 효과 그리고... 	강남구청 공식 블로그	https://blog.naver.com/alicegangnam	20210408
383] 유럽연구도서관협회(LIBER), <b>코로나</b>19 관련 설문조사... 	https://blog.naver.com/dibrary1004?Redirect=Log&logNo=222308677726	&lt;01&gt; 유럽연구도서관협회(LIBER), <b>코로나</b>19 관련 설문조사 결과 보고서 ③ 2020년 12월 3일 유럽연구도서관협회(Association of European Research Libraries, LIBER)'는 <b>코로나</b>19(COVID-19)가 유럽 전역의 연구도서관에... 	국립중앙도서관 블로그	https://blog.naver.com/dibrary1004	20210413
세종 <b>코로나</b> 구호물품(자가격리키트) 받았다	https://blog.naver.com/sonwooram?Redirect=Log&logNo=222303349341	세종 <b>코로나</b> 구호물품(자가격리키트) 받았다 세종시 초등학교 확진자 발생으로 우리가족 모두 <b>코로나</b>검사를 완료. 모두 음성을 받아서 다행. 그리고 #자가격리 대상자로 분류된 아이와 함께 가족이 다같이... 	내가 보고 찍고 싶은 세상	https://blog.naver.com/sonwooram	20210408
갑분 <b>코로나</b>검사 후기	https://blog.naver.com/playlimssu?Redirect=Log&logNo=222303917592	ㅠㅠ 너무 겁이나서 <b>코로나</b>증상을 검색해봤더니 구토 메스꺼움도 <b>코로나</b>증상에 속했다 ㅡㅡ 오만생각이 다 들었다 ....... 제일먼저 우리 연우... 와 진짜 조심한다고 했는데 내가 아무리 조심해도 어떤상황이... 	임쑤랑놀자	https://blog.naver.com/playlimssu	20210409
<b>코로나</b>19 이후 공급망 리스크 개선 방안	https://blog.naver.com/dhl_korea?Redirect=Log&logNo=222307091450	<b>코로나</b>19로 전 세계의 거대 공급처인 중국의 생산 공장이 대거 문을 닫았습니다. 중국발 공급망... <b>코로나</b>19로 인한 경기 침체가 완전히 회복하는 데 얼마나 오래 걸릴지 아무도 알 수 없습니다. 이에 기업의 1... 	DHL 공식블로그	https://blog.naver.com/dhl_korea	20210413
<b>코로나</b>직계가족모임 예외에 해당하는 상황은?	https://blog.naver.com/juyous?Redirect=Log&logNo=222301860723	여전히 <b>코로나</b>19가 1년 넘게 지속하고 있는 상황입니다. 정부에서는 사회적거리두기를 통해 감염 경로를... 이에 따라 <b>코로나</b>직계가족모임에 대해 궁금해하시지 않을까 싶습니다. 확인해보는 시간을... 	수다장이♬	https://blog.naver.com/juyous	20210407
영국 <b>코로나</b> 집단면역  70% 달성 소식	https://blog.naver.com/badymeo?Redirect=Log&logNo=222306574999	지난 1월 하루 6만 명을 넘어섰던 영국의 <b>코로나</b>19 확진자 수가 어제 10일 2500명 수준으로 감소를... 영국에서 <b>코로나</b>19 항체를 보유한 사람의 비율이 54% 정도라고 밝혔습니다. 또 임페이얼 칼리지에서 발표한... 	유기농아빠학교	https://blog.naver.com/badymeo	20210411
해외출국용 <b>코로나</b>검사 RC-PCR 영문 확인서 받기 (건국대학병원)	https://blog.naver.com/keverei1?Redirect=Log&logNo=222304542983	출국을 위하여 <b>코로나</b> 19 테스트를 받았습니다. 요즘같은 시기에 출국할 일들이 많이 없으시겠지만... 요즘 무료로 <b>코로나</b> 테스트를 해주지만, 해외 출국을 위해서는 영문으로 된 확인서가 필요하기에 유료로... 	싱잉볼 마스터	https://blog.naver.com/keverei1	20210409
당진 <b>코로나</b> 좋은 상황 아니지만 그래도 복숭아꽃 배꽃은 예쁘다	https://blog.naver.com/wed1204?Redirect=Log&logNo=222308831280	당진 <b>코로나</b> 상황이 지금 별로 좋지 않아요. 부활절이 지나면 교회 발 늘 것이라고 하더니 진짜 여러... 당진 <b>코로나</b> 확진자가 우리 동네에서도 나오는 바람에 다시 온라인 예배로 전환하자는 의견도 만만치... 	청금. 또 하나의 열매를 바라시며	https://blog.naver.com/wed1204	20210413
<b>코로나</b>19, 지금 시청자미디어센터에서는?	https://blog.naver.com/kcc1335?Redirect=Log&logNo=222304206220	<b>코로나</b>19로 인해 현장 교육과 행사가 어려워진 요즘, 미디어 교육은 어떻게 진행되고 있을까요? 각... 방문하여 <b>코로나</b>19에 대응한 방역조치 준수 현황과 미디어 교육 및 체험 서비스 제공 현황을 점검했습니다.... 	대한민국 방송통신위원회	https://blog.naver.com/kcc1335	20210409
<b>코로나</b>19 조기접종 위탁의료기관 예방접종 시행	https://blog.naver.com/wowjejusi?Redirect=Log&logNo=222308701987	<b>코로나</b>19 조기접종 위탁의료기관 예방접종 시행 - 4월 12일부터 사전예약 실시 - 제주시는 오는 4월 19일부터 <b>코로나</b>19 조기접종 위탁의료기관에서 예방접종을 시행합니다. 해당 조기접종 대상자는... 	제주시청 공식 블로그	https://blog.naver.com/wowjejusi	20210413
영등포 보건소 선별진료소에서 <b>코로나</b> 검사 받은 후기	https://blog.naver.com/mhj5333?Redirect=Log&logNo=222305284259	<b>코로나</b> 검사 in 영등포 보건소 선별진료소 <b>코로나</b>..백신 나온 이후로는 하루에 몇 명 확진자가 나오는지 전혀 무관심했었는데, 최근에 좀 급증하는 것 같더니 결국! 우리회사에서도 확진자가 발생하게 되었다... 	What you Want-♪	https://blog.naver.com/mhj5333	20210411
영국 <b>코로나</b>로 런던 비행기판 기생충	https://blog.naver.com/ppoppopia?Redirect=Log&logNo=222301217834	영국 <b>코로나</b>로 인해 영국발 항공편 운항중단이 3주 더 또 연장이 됐습니다 작년 12월 23일 부터 다음달 4월 1일까지로 총 기간은 4개월인 넘습니다 영국 <b>코로나</b> 변이바이러스로 항공사에는 어떤 일들이... 	::스튜어디스 비비아나의 플라이트 홀릭::	https://blog.naver.com/ppoppopia	20210407
호흡기전담클리닉 <b>코로나</b>검사	https://blog.naver.com/alacysoxht?Redirect=Log&logNo=222302600511	호흡기전담클리닉 <b>코로나</b>검사 -하나이비인후과 강남본원에서 알려드리는 호흡기전담클리닉 <b>코로나</b>검사- 안녕하세요. 하나이비인후과 강남본원입니다. 최근 몇 주간 <b>코로나</b>19 일별 신규 확진자 수가 조금씩... 	하나이비인후과병원 강남본원	https://blog.naver.com/alacysoxht	20210408
<b>코로나</b>19 오산-386 확진자 발생	https://blog.naver.com/osan_si?Redirect=Log&logNo=222307170250	#오산시_<b>코로나</b>19비상대응_637보 <b>코로나</b>19 오산-386 확진자 발생 &lt;4월 12일(월) 12:00 기준&gt; ※ 확진자에 대한 역학조사와 함께 방역소독 진행중으로 파악된 접촉자는 즉시 격리 및 검사조치 되며 아래 내용은... 	오산시 블로그	https://blog.naver.com/osan_si	20210412
<b>코로나</b>에 비상 걸린 해외주재원 안전!	https://blog.naver.com/iwillgetit?Redirect=Log&logNo=222304838801	<b>코로나</b>가 1년 이상 지속되자 세계 곳곳에서 아시아계를 향한 증오범죄가 발생되고 있다. 미국이... 그런데 <b>코로나</b> 상황에서 나타나고 있는 아시아계에 대한 증오범죄는 양상이 좀 다르다. <b>코로나</b>로 인해... 	해외주재원의 세계	https://blog.naver.com/iwillgetit	20210410
<b>코로나</b>19 오산-387 확진자 발생	https://blog.naver.com/osan_si?Redirect=Log&logNo=222308401755	#오산시_<b>코로나</b>19비상대응_639보 <b>코로나</b>19 오산-387 확진자 발생 &lt;4월 13일(화) 13:00 기준&gt; ※ 확진자에 대한 역학조사와 함께 방역소독 진행중으로 파악된 접촉자는 즉시 격리 및 검사조치 되며 아래 내용은... 	오산시 블로그	https://blog.naver.com/osan_si	20210413
<b>코로나</b>로 변한 공간의 변화	https://blog.naver.com/lovecsh84?Redirect=Log&logNo=222304112200	요즘 <b>코로나</b> 때문에 변한 것들이 한두 가지가 아니죠?ㅠ.. 이러한 시대 변화에 따라 새롭게 떠오르는 '일상'을 New normal이라고 표현한다네요. 지금 상황에 딱 맞는 말 같아요ㅠ 그래서 오늘은 <b>코로나</b>로 인해... 	Turtle♡의 인테리어군과 디자인양의 이야기	https://blog.naver.com/lovecsh84	20210410
비접촉 체온계 <b>코로나</b> 방역 시대의 필수품!!	https://blog.naver.com/pressinfo?Redirect=Log&logNo=222300501396	<b>코로나</b>시대에서는 더욱 그런것 같습니다. 하루 확진자 100명만 넘어도 온 나라가 떠들썩했던 적이 얼마전인데 이젠 일일 400명, 500명대로 계속해서 확진자가 나오더라도 무덤덤한 일상입니다. 지난해 <b>코로나</b>... 	여행과 캠핑으로 돋아나기	https://blog.naver.com/pressinfo	20210406
JTBC [차이나는 클라스] 200회 특집 '애프터 <b>코로나</b>' 정해진... 	https://blog.naver.com/teamate?Redirect=Log&logNo=222290135632	JTBC [차이나는 클라스] 200회 특집 '애프터 <b>코로나</b>' 정해진 미래 VS 새로운 미래 2021.3.25(목) / 4.1(목) 22:30... <b>코로나</b>19로 당연시해왔던 마스크, QR 코드를 너무 당연시 하지 않았던가? 의심하라 문제제기를 한다.... 	배시시의 기억 보조 공간	https://blog.naver.com/teamate	20210328
<b>코로나</b>19 끝나면 가고픈 해외여행지, 헛된 꿈을 꾸었구나...	https://qtotpz.tistory.com/4252	반응형 <b>코로나</b>19 백신 접종이 한창이죠. 확진수가 반비례로 줄어들면 좋은데 왜 변화가 없죠? ㅠㅠ 며칠... ㅋ <b>코로나</b>19 끝나면 가고픈 해외여행지, 들어보실려오? ㅋㅋ 일단 오복이가 한자에 관심이 많고... 	*: 심심할땐? 뽀랑놀자! :*	https://qtotpz.tistory.com/	20210402
<b>코로나</b>백신 2차접종을 마치다	https://blog.naver.com/estheryoo5?Redirect=Log&logNo=222307974361	지난 3월 15일 <b>코로나</b> 백신 1차 접종을 했고 4주 지난 오늘, 2차 접종을 하러 뉴욕 Belmont Park에 도착했어요. 줄을 서서 건물 안으로 입장하면 발열 체크를 한 뒤 이 넓은 예약확인실로 들어옵니다. 미국은... 	에스더의 요리세상, 뉴욕생활 그리고 여행	https://blog.naver.com/estheryoo5	20210413
천안시, 실내체육시설 종사자 <b>코로나</b>19 선제검사 실시	https://blog.naver.com/fastcheonan?Redirect=Log&logNo=222308208406	<b>코로나</b>19 확산 방지를 위해 실내체육시설 종사자들은 적극적인 협조 부탁드립니다! 안녕하세요. 천안시입니다. 천안시가 신종 <b>코로나</b>바이러스감염증 4차 유행을 예방하기 위해 대면 접촉이 잦은 관내... 	새로운 천안 행복한 시민	https://blog.naver.com/fastcheonan	20210413
대전 유성구 <b>코로나</b>19 예방, 비대면 방역게이트를... 	https://blog.naver.com/yuseonggu?Redirect=Log&logNo=222293216474	대전 유성구 <b>코로나</b>19 예방, 비대면 방역게이트를 유성온천역에서 만나보세요. 유성온천역을... 대전 도시철도공사에서 작년 12월부터 1월 사이에 실시한 도시철도 <b>코로나</b> 19 방역에 대한 의견수렴 결과를 2월... 	유성구 공식 블로그	https://blog.naver.com/yuseonggu	20210330
<b>코로나</b>19 경제위기를 함께 극복하겠습니다.	https://blog.naver.com/mltmkr?Redirect=Log&logNo=222293606619	장충모)는 <b>코로나</b>19 장기화에 따른 경기 침체로 어려움을 겪고 있는 소상공인 및 임대주택 입주민... 먼저, <b>코로나</b>19가 장기화됨에 따라 어려움을 겪고 있는 소상공인 지원을 위해 주택도시기금이 출자한... 	국토교통부	https://blog.naver.com/mltmkr	20210331
장기 인지 기능 장애를 일으키는 <b>코로나</b> 19 감염	https://blog.naver.com/jjy0501?Redirect=Log&logNo=222289733534	Credit: National Institute of Allergy and Infectious Diseases, NIH) <b>코로나</b> 19 감염 후 완치 판정을 받고... 연구팀은 <b>코로나</b> 19로 확진되었으나 입원이 필요하지는 않은 수준의 경증 환자로 완치... 	고든의 블로그	https://blog.naver.com/jjy0501	20210331
